"Username","bio","faculty","student","mza","other.sci","outreach","sci.assoc","media","applied","politician","unknown","public"
"@aranocarroll","tenaciously pursuing solutions to conservation sustainable development executive director canadian boreal forest agreement secretariat cbfacanada",0,0,0,0,0,0,0,0,0,0,1
"@ahayn17","church is for brunettes danger i got mad boob skillz",0,0,0,0,0,0,0,0,0,0,1
"@amittailor_","undergrad student uoftmississauga goleafsgo wethenorth bluejays edm snapchat amittailor",0,1,0,0,0,0,0,0,0,0,0
"@drpauljamesuk","research fellow at the university of exeter as part of the microbial biofuels group",0,1,0,0,0,0,0,0,0,0,0
"@dubble0h","activism works so bring on the revolution awake journos must be4th estate anti censorship pr wbs stop chemtrailing our planetmonsanto sucks favs int",0,0,0,0,0,0,0,0,0,0,1
"@iowajeeper","jeep enthusiast",0,0,0,0,0,0,0,0,0,0,1
"@biotim","biologist phd student at stanford",0,1,0,0,0,0,0,0,0,0,0
"@alesiasmash",NA,0,0,0,0,0,0,0,0,0,1,0
"@ajjb80",NA,0,0,0,0,0,0,0,0,0,1,0
"@jmeesvliz","director of the flanders marine institute vliz chair of the european marine board",0,0,0,0,0,0,0,0,0,0,1
"@heaneylynne",NA,0,0,0,0,0,0,0,0,0,1,0
"@duran_labware","im the product manager of duran borosilicate glass laboratory products im interested in hearing your feedback about our products or ideas for improvements",0,0,0,0,0,0,0,0,0,0,1
"@helenaucaztegui","biologist microbiologist unam mxico study methane emissions in wetlands methanotrophic bacteria of xochimilco",0,1,0,0,0,0,0,0,0,0,0
"@acesaspen","aspen center for environmental studies aces provides programs in environmental literacy for everyone from school children to leaders decisionmakers",0,0,0,0,0,1,0,0,0,0,0
"@imbe_noumea","pacific office of the umr imbeird research group head ericvidalirdfr in island ecology invasion biology conservation of pacific islands",0,0,0,0,0,1,0,0,0,0,0
"@danbaldwinart","artist",0,0,0,0,0,0,0,0,0,0,1
"@genomebean","molecular ecologist genomicist writer photographer parttime professional vintage dancer besotted bengal cat owner",0,0,0,1,0,0,1,0,0,0,0
"@katiesci","newly minted phd preparing for a move to not sure yet city most of my tweets are about science some personal hopefully some are funny",0,0,0,0,0,0,0,0,0,0,1
"@danieldecanini","i like science podcasts way too much",0,0,0,0,0,0,1,0,0,0,0
"@alanashoo",NA,0,0,0,0,0,0,0,0,0,1,0
"@kasiamiko","msc student in biodiversity conservation management occasional tweets on nature sustainability environmental justice loves french bulldogs",0,1,0,0,0,0,0,0,0,0,0
"@birds_central","birder naturalist wildlife guide blogs at the grip nocatsoutside",0,0,0,1,0,0,1,0,0,0,0
"@canadianenv",NA,0,0,0,0,0,0,0,0,0,1,0
"@anag_fernandez","biloga passionate about my job love to travel amo el mar las tortugas y ballenas un caf por la maana y vinito por la noche ah y la vida me despeina",0,0,0,0,0,0,0,0,0,0,1
"@doreenstabinsky","professor of global environmental politics college of the atlantic focus my days nights on the global politics of climate change food",1,0,0,0,0,0,0,0,0,0,0
"@goodgracious23","limnologist ecologist aslo student board member",0,1,0,0,0,0,0,0,0,0,0
"@jvamosi","plant diversity enthusiast professor ucalgary senior editor methodsecolevol digs wine fiction tweets my own",1,0,0,0,0,0,0,0,0,0,0
"@charliewheatmbo","trainee oceanographer loves climbing piano camping tea puzzles skydiving",0,0,0,1,0,0,0,0,0,0,0
"@kagan20a","foodie economist coffee drinker ocean minded passionate about sustainable seafood ocean conservation responsible fishing",0,0,0,1,0,0,0,0,0,0,0
"@gentledna","web browser based dna design simple quick free extensible secure opensource for openscience magnusmanske synbiota mozwebfwd community supported",0,0,0,0,0,0,0,0,0,0,1
"@chatdessables","curiosity feeds the cathave a soft spot for science silence travel birds mild mannered scientist for the most part yay science",0,0,0,1,0,0,0,0,0,0,0
"@autolocus","always going forward never looking back what could possibly go wrong",0,0,0,0,0,0,0,0,0,0,1
"@erikrunquist","butterfly conservation biologist minnesota zoo butterflies pollinators prairie science ecology phd ucdavis tweets pics mine not rts born at 335ppm co2",0,0,1,0,0,0,0,0,0,0,0
"@alex__coleman","postdoc at tum germany phd at jic uk research interests in plantpathogen insect interactions enjoy science travelling sport good food fine ale",0,1,0,0,0,0,0,0,0,0,0
"@andries_richter",NA,0,0,0,0,0,0,0,0,0,1,0
"@dkinder30","blue ocean film festival exec director writer filmmaker parent",0,0,0,0,0,0,1,0,0,0,0
"@enviro_richard","account used by ricardodallison to monitor all things environment used particaulrly as serenbangors environment editor for my university modules",0,0,0,0,0,0,1,0,0,0,0
"@asa_cssa_sssa","american society of agronomy crop science society of america soil science society of america 3 societies 11000 members peerreviewed publications",0,0,0,0,0,1,0,0,0,0,0
"@joyemwatts","cheerleader for microbes using my skills in interpretative dance environmental microbiology ok i was lying about the dance",0,0,0,1,0,0,0,0,0,0,0
"@antinvasions","phd student ecologist entomologist yada yada",0,1,0,0,0,0,0,0,0,0,0
"@anasofgs","marine biologist conservationist selfproclaimed bird nerd passionate diver most likely found under several meters of seawater with a camera in hand",0,0,0,1,0,0,0,0,0,0,0
"@axel_photo_art","photographe artistique du naturel site http tco 6m81hrgb4m facebook http tco pbixb4n4yd instagram axelphotoart limoges axellp axelphoto",0,0,0,0,0,0,0,0,0,0,1
"@jonjonsson","husband father grandfather a lover of christ the author of search engines the book about the journey deep into your own creation",0,0,0,0,0,0,1,0,0,0,0
"@birdtours","nature tours at its best get the best rates on vacations tours relating to bird watching in jamaica see over 250 bird species to include 28 endemics",0,0,0,0,0,0,0,0,0,0,1
"@andreahitchon","grad student at uog ridgetown campus interested in agriculture insects of course rootworm beetles",0,1,0,0,0,0,0,0,0,0,0
"@joshatnrdc","working clean energy wildlife issues tweets are my own not officiallike",0,0,0,0,0,0,0,0,0,0,1
"@bookitlab","core facility management software get the most of your core facility contact us for a free demo",0,0,0,0,0,0,0,0,0,0,1
"@granthamcsf","a new collaboration between the grantham foundation for the protection of the environment shineproject rts are not necessarily endorsements",0,0,0,0,0,0,0,1,0,0,0
"@h_david_g","i play words with friends way way too much oh i love politics hashtag",0,0,0,0,0,0,0,0,0,0,1
"@iihsin","iihs is building indias first independent national research innovation university focussed on the challenges opportunities of its urbanisation",0,0,0,0,0,0,0,0,0,0,1
"@keasdenkate",NA,0,0,0,0,0,0,0,0,0,1,0
"@andreagarnier","rainbow chaser pot of gold locator finder of silver linings content creator at water tiger writing in yyc rmh",0,0,0,0,0,0,0,0,0,0,1
"@clynch_illwx","a geographer at heart if not in practice i do climate research knit all views are my own",0,0,0,1,0,0,0,0,0,0,0
"@buni2shy","gaming animals sci fi horror got me boys me business me health one happy person ",0,0,0,0,0,0,0,0,0,0,1
"@427896","research scholar bose institutekolkata",0,0,0,1,0,0,0,0,0,0,0
"@jeffreybweiss",NA,0,0,0,0,0,0,0,0,0,1,0
"@act_wild","actwild inspires enables people to protect endangered wildlife through advocacy travel volunteering raise your voice get your hands dirty act",0,0,0,0,0,0,0,0,0,0,1
"@drlouisechughes","electron microscopist at oxford brookes university skeptic innovator atheist kinkster microscopy website http tco gjmkhtoce4",0,0,0,0,0,0,0,0,0,0,1
"@ejscbc","conservation biologist educator emerging foodie",0,0,0,1,0,0,0,0,0,0,0
"@getmore_click",NA,0,0,0,0,0,0,0,0,0,1,0
"@absentfriendcmb",NA,0,0,0,0,0,0,0,0,0,1,0
"@evo_audrey","university of washington biologist homo sapiens",0,0,0,1,0,0,0,0,0,0,0
"@evofish_uib","evolutionary ecology with fish flavour at the university of bergen we use models statistics experiments with guppies daphnia salmon louse",0,0,0,1,0,0,0,0,0,0,0
"@kentarantus","onthology biodiversity conservation",0,0,0,1,0,0,0,0,0,0,0
"@allisonkronberg","environment reporter mndailynews reporter for murphynews pursuing ba journalism at the university of minnesota all posts are my own opinions",0,0,0,0,0,0,1,0,0,0,0
"@ausambusa","the hon kim beazley ac is australias ambassador to the us the ambassadors tweets are signed kb for consular assistance please see http tco ogjdhjzhc8",0,0,0,0,0,0,0,0,0,0,1
"@aysegulcetin32",NA,0,0,0,0,0,0,0,0,0,1,0
"@hamiltonisland","the official twitter account for hamiltonisland home of qualia wildoatsxi audi hamilton island race week ahirw the hiyachtclub",0,0,0,0,0,0,0,0,0,0,1
"@brimleybball","girls basketball coach dad husband",0,0,0,0,0,0,0,0,0,0,1
"@kayleighfawcett","senior ecologist bats thermographer passionate about thermal imaging with bats phd in bat echolocation",0,0,0,1,0,0,0,0,0,0,0
"@freestone_david",NA,0,0,0,0,0,0,0,0,0,1,0
"@alecchamilton","morning producer wnyc all opinions are my own",0,0,0,0,0,0,1,0,0,0,0
"@dnaliveforever","dna time travelers health for now but mainly in the future genetic genome health for your families future http tco kiu7pfdgh1",0,0,0,0,0,0,0,0,0,0,1
"@ashkan_j","biomed student at uw just listen to the music maaaan",0,1,0,0,0,0,0,0,0,0,0
"@edenextdmt","edenext data management team biology control of vector borne infections in europe funded by fp7 46 partners over 22 countries 20112014",0,0,0,1,0,0,0,0,0,0,0
"@climatekicstart","climatekic learning hub discussion forum on climatescience entrepreneurship innovation climatechange climateaction",0,1,0,0,0,0,0,0,0,0,0
"@emilyyoung92","phd student at university of hawaii at manoa studying deepsea organicfall habitats",0,1,0,0,0,0,0,0,0,0,0
"@joedelbianco","were a little messed up but were all alright",0,0,0,0,0,0,0,0,0,0,1
"@danmaclean","bioinformatics genomics evolution plants pathogens open science training head of bioinformatics at the sainsbury laboratory senior lecturer",1,0,0,0,0,0,0,0,0,0,0
"@amazingtunisia","tunisia the amazing land",0,0,0,0,0,0,0,0,0,0,1
"@cambridgewg","a working group with the goal of finding consensus on the creation of potential pandemic pathogens account maintained by marcelsalathe neva9257",0,0,0,0,0,0,0,0,0,0,1
"@ghostponds","follow the ghost ponds project other exciting freshwater news",0,0,0,0,0,0,1,0,0,0,0
"@hromadamartin",NA,0,0,0,0,0,0,0,0,0,1,0
"@ceepsustain","the center for energy env policy ceep is a leading institution for interdisciplinary research education in energy environmental policy udelaware",0,0,0,0,0,1,0,0,0,0,0
"@aslexeter","behavioural ecologist interested in the ecology evolution of social behaviour opinions are mine alone",0,0,0,1,0,0,0,0,0,0,0
"@authorlmtaylor","im 24 traveled the world been in the army got a bs in physics attended grad school now im an author who knows what shenanigans ill get into next",0,0,0,0,0,0,1,0,0,0,0
"@biomimicry_uk","uk biomimicry social enterprise sharing natures wisdom tweets by richmaccowan please ask us questions",0,0,0,0,0,0,0,0,0,0,1
"@_scogg","sydney climate activist italian speaker tea drinker nature lover campaigner world explorer cheeseaholic",0,0,0,0,0,0,0,0,0,0,1
"@dewyvantol","science nerd",0,0,0,0,0,0,0,0,0,0,1
"@bwriverkeeper","black warrior riverkeeper is a nonprofit organization whose mission is to protect restore the black warrior river its tributaries",0,0,0,0,0,0,0,1,0,0,0
"@daleymaths","theoretical computer scientist seduced into computational biology neuroscience",0,0,0,1,0,0,0,0,0,0,0
"@erikamcshaw","director western washington university shannon point marine center coastal oceanography sediment nutrient transport hypoxia ocean acidification",0,0,0,0,0,1,0,0,0,0,0
"@euoea","ocean energy europe is the trade association for ocean renewables in europe",0,0,0,0,0,0,0,0,0,0,1
"@helenmperkins","living landscape development manager for the wildlife trusts tweets are my own",0,0,0,0,0,0,0,0,0,0,1
"@craigkausen","a dreamer grandson of grinch looney tunes director chuck jones pres chuck jones cos smile its contagious",0,0,0,0,0,0,0,0,0,0,1
"@eyesonthebay","maryland chesapeake bay coastal bays water quality information from the maryland department of natural resources",0,0,0,0,0,0,0,0,0,0,1
"@allen2cia","masters student uwsafs in fisheries modeling management",0,1,0,0,0,0,0,0,0,0,0
"@8chandlerbrooks",NA,0,0,0,0,0,0,0,0,0,1,0
"@fahdfr_","budding scientist cancer research retail professional contact networking fahdfrehmanoutlookcom",0,0,0,1,0,0,0,0,0,0,0
"@greengirls","sustainably powered by girls tweets from applelevy",0,0,0,0,0,0,0,0,0,0,1
"@defender_hank","pike fly fisher wildlife lover a single malt whisky guru",0,0,0,0,0,0,0,0,0,0,1
"@cyrannejo",NA,0,0,0,0,0,0,0,0,0,1,0
"@johncwright2","retired phd marine biologist mainly a fish guy likes palaeoanthropologyevolutionary biology",0,0,0,1,0,0,0,0,0,0,0
"@boydmori","phd student entomologist",0,1,0,0,0,0,0,0,0,0,0
"@anxiousmedic","michael kruse is a paramedic a science advocate a founder of badsciencewatch a semiretired theatrical lighting designer opinions are my own",0,0,0,0,0,0,0,0,0,0,1
"@birdinthewild","artist who likes the outdoors adventure",0,0,0,0,0,0,0,0,0,0,1
"@diogoprovete","phd in ecology evolution postdoc at gothenburg editor for amphibiareptilia j biodiversity data eic of check list open science knowledge activist",0,1,0,0,0,0,0,0,0,0,0
"@amdrews","student of biological anthropology",0,1,0,0,0,0,0,0,0,0,0
"@ariodzernbc6","i am a reporter for wtvj nbc6 miami grew up in sofla went to deerfield beach high school uf grad married to sharilynn odzer 3 kids go gators heat",0,0,0,0,0,0,1,0,0,0,0
"@byronjsmith","microbial ecology phd student at the university of michigan",0,1,0,0,0,0,0,0,0,0,0
"@jerry_walch","im a 71 yearold christian street minister freelance christian writer",0,0,0,0,0,0,1,0,0,0,0
"@botanyem","botanist kewgardens wildlife baking craft fan views are my own",0,0,0,1,0,0,0,0,0,0,0
"@jp_metzger","landscape ecologist professor at the university of sao paulo",1,0,0,0,0,0,0,0,0,0,0
"@golfdiscounttra","golf discount travel has been in the golf business since 1977 our experience over the years allows us to package the perfect golf vacation at an amazing price",0,0,0,0,0,0,0,0,0,0,1
"@intheblu","inspired by the oceans theblu is a sociallyconnected global interactive app explore connect learn support ocean conservation get it now free theblucom",0,0,0,0,0,0,0,0,0,0,1
"@greencrispy","head of sustainability at waitrosethis is my personal account lots about my work as well but tweets views are mine not my employers",0,0,0,0,0,0,0,0,0,0,1
"@danecojoe","dane county executive",0,0,0,0,0,0,0,0,0,0,1
"@elinpheasant","environment advisor marine mammal survey coordinator passionate about the outdoors wildlife tweeting in a personal capacity",0,0,0,0,0,0,0,0,0,0,1
"@jenleereeves","founder bornjustright social trainer aarps aarpstudios disneysmmc rundisney baileydoods mom views my own",0,0,0,0,0,0,0,0,0,0,1
"@flypickles","im more than my job interests but they mainly include journalism energy",0,0,0,0,0,0,1,0,0,0,0
"@gareth6pike","senior copywriter http tco k11xnxj8uc love wildlife gardening science film gaming proud husband adoptive father scottie herder",0,0,0,0,0,0,1,0,0,0,0
"@bendmorris","game developer dad husband programmer seahawks fan im a dog chasing cars https tco wo3bfdkowy",0,0,0,0,0,0,0,0,0,0,1
"@clydebatgroup","simply a group of people with an interest in bats bat conservation we enjoy surveying bat promotion at local events helping others learn about bats",0,0,0,0,0,0,0,0,0,0,1
"@geneious","a powerful comprehensive suite of molecular biology tools",0,0,0,1,0,0,0,0,0,0,0
"@contrisceri","passion for my job music nature horses gym living healthy",0,0,0,0,0,0,0,0,0,0,1
"@andyboxhill","countryside manager looking after landscapes for nature conservation visitor enjoyment in east surrey opinions are my own",0,0,0,0,0,0,0,0,0,0,1
"@jjsilvs","geographer enviro politics nerd researching tweeting oceans governance oceanscape change east coast born w big love for the pacific nw assistant prof",1,0,0,0,0,0,0,0,0,0,0
"@anacday","passionate about edible insects as an alternative protein source for food feed founder of 4ento espaol english franais mother of one",0,0,0,0,0,0,0,0,0,0,1
"@egu_esurf","earth surface dynamics esurf egu oa journal for the physical chemical biological processes shaping earths surface their interactions at all scales",0,0,0,0,0,1,0,0,0,0,0
"@drhanneke","bird paleontologist hobbit birds dodos indonesia mauritius dutch expat avh fellow senckenberg also nmnh openquaternary tweets mine",0,1,0,0,0,0,0,0,0,0,0
"@bethanykraft","gulf restoration ninja for gulfaction selfproclaimed inventor of paddlebirding vrschikasana hopeful lover of bourbon stories optimism my tweets here",0,0,0,0,0,0,0,0,0,0,1
"@juniorscoffee","a microroastery consultancy based out of tallahassee florida offspring of caryn mike nelson instagram juniorsroastedcoffee",0,0,0,0,0,0,0,0,0,0,1
"@charlesmunn1","painter writer tries to be kindfollows back all 2 books paradisenow http tco pbry4aysi4 becomingthethinker",0,0,0,0,0,0,1,0,0,0,0
"@heraimeeness","thinker mother friend wife scientist reader debater musician writer activist philosopher connoisseur ",0,0,0,1,0,0,1,0,0,0,0
"@jcsvenning","ecologist biogeographer",0,0,0,1,0,0,0,0,0,0,0
"@beautybygeeks","demystifying the science behind beauty showing the sassy side of science bbloggers beauty courses education stemlet the beauty meet the geek",0,0,0,0,0,0,1,0,0,0,0
"@inclusi","solutions for positive impacts environment sustainability sharingeconomy csr ethicalfashion sustfash innovation development",0,0,0,0,0,0,0,0,0,0,1
"@juliecole","cofounder of mabels labels busy mama of 6 love my business babies blogging press info appearances http tco jbwh90erdb",0,0,0,0,0,0,1,0,0,0,0
"@divemasterins","for over 25 years we here at dive master have been providing scuba insurance to dive enthusiasts pro divers instructors businesses",0,0,0,0,0,0,0,0,0,0,1
"@kingwingo","biologist pizza artist green tech",0,0,0,1,0,0,0,0,0,0,0
"@estellevb","facilitator science policy interfacer on biodiversity issues",0,0,0,0,0,0,0,1,0,0,0
"@fern_way","a fern enthusiast currently trying to finish phd sequence azolla genome at the same time i also tweet azollagenome",0,0,0,0,0,0,0,0,0,0,1
"@dave_fahy","head of strategy at career zoo partner at blacksquare events all comments entirely personal",0,0,1,0,0,0,0,0,0,0,0
"@hcalegria","digan lo que digan la vida es bella ",0,0,0,0,0,0,0,0,0,0,1
"@crafts_man_ship",NA,0,0,0,0,0,0,0,0,0,1,0
"@cranky_critter","animal fanaticfeministdabble in science artlove tattoos piercingsslave to 4 rats 2 catsread for fun weird i knowneed to visit japan",0,0,0,0,0,0,0,0,0,0,1
"@aliczner","restoration ecologist grad student hockey fan lover of the great outdoors http tco f30zidqnr2",0,1,0,0,0,0,0,0,0,0,0
"@davejmcelroy","environmental scientist social marketeer sports lover ranter on all topics of contention",0,0,0,1,0,0,0,0,0,0,0
"@harnettk",NA,0,0,0,0,0,0,0,0,0,1,0
"@built_envi","the built environment research group is advancing research in energy indoor air quality at illinois institute of technology tweets by brent stephens",0,0,0,0,0,1,0,0,0,0,0
"@jdstuh2","grad student at uwmadison",0,1,0,0,0,0,0,0,0,0,0
"@_scienceninja","do more science request an ondemand lab asssistant or technician to help http tco zhfymehmkp",0,0,0,1,0,0,0,0,0,0,0
"@ferracimo",NA,0,0,0,0,0,0,0,0,0,1,0
"@csds2eoc21",NA,0,0,0,0,0,0,0,0,0,1,0
"@davidezilli",NA,0,0,0,0,0,0,0,0,0,1,0
"@geospaz","i am a professor geologist just a plain ole spaz",1,0,0,0,0,0,0,0,0,0,0
"@kingsleyevan",NA,0,0,0,0,0,0,0,0,0,1,0
"@hancloke","professor of hydrology in unirdgges at uniofreading floods droughts climate impact ensemble forecasts mum of four sleep craver",1,0,0,0,0,0,0,0,0,0,0
"@cyndicabu",NA,0,0,0,0,0,0,0,0,0,1,0
"@hmollusc1","musician geek sleep enthusiast prof interests in social networks proj mgt transport eng views my own senior lecturer uochester uocscieng csischester",1,0,0,0,0,0,0,0,0,0,0
"@gwp1993","final year agriculture at harper adams farming looks mighty easy when your plough is a pencil youre a thousand miles from the corn field deisenhower",0,0,0,0,0,0,0,0,0,0,1
"@juskog","professor biologist",1,0,0,0,0,0,0,0,0,0,0
"@2simpletech","software developer web architect for 2simple software parttime dinosaur enthusiast",0,0,0,0,0,0,0,0,0,0,1
"@fennell_p","phd researcher in applied mathematics esp complex systems network science macsi university of limerick",0,0,0,0,0,1,0,0,0,0,0
"@jenndewoody","providing molecular genetic data for integrated land management while living the good life in the sierra nevada foothills",0,0,0,1,0,0,0,0,0,0,0
"@brunalab","professor of tropical ecology latin american studies uf director floridabrazil linkage institute editorinchief biotropica",1,0,0,0,0,0,0,0,0,0,0
"@gioturchini","a prof nutrition fish human lipids fatty acid omega3 aquaculture fish oil seafood fishery ethical issues in marine resources utilisation",1,0,0,0,0,0,0,0,0,0,0
"@aestheticcbus","anne therese medical aesthetics has the latest safest advanced medical aesthetic treatments patient care",0,0,0,0,0,0,0,0,0,0,1
"@jchrispires","biology professor mizzou studying plant genome evolution bioinformatics walker of dog tender of rain garden scuba diver alum of cal wisconsin",1,0,0,0,0,0,0,0,0,0,0
"@honoreye69","i am a scarred beautiful ape thing mired marked hellbent belayed purposeless unmade rapt i am awesome",0,0,0,0,0,0,0,0,0,0,1
"@chessie_m","royal veterinary college padi divemaster obsessed with sharks marine conservation",0,0,0,0,0,0,0,0,0,0,1
"@freethorpebees","love my dogs love wildlife beekeeper lots of lovely exbat hens history old stuff organic growers of lots of fruit veg oh a lovely oh too 0",0,0,0,0,0,0,0,0,0,0,1
"@bird_scout","beginner birder",0,0,0,0,0,0,0,0,0,0,1
"@ellen_bess","i work on the wessex bess project between uni of manc salisbury plain soil scientist interested in functional traits above belowground interactions",0,0,0,1,0,0,0,0,0,0,0
"@dlawrence2020","bring on the science",0,0,0,0,0,0,0,0,0,0,1
"@capebirdnerd","bird nerd in cape town blogs about ornithology conservation loves life",0,0,0,0,0,0,1,0,0,0,0
"@keycheck_t9n","enpl translator seo sem marketer based in yorkshire uk polish native speaker tweets in en sometimes pl on language freelance xl8",0,0,0,0,0,0,1,0,0,0,0
"@gordstephen","engineering physics grad digital generalist doing what i can to harness technology for impactful communications meaningful change",0,0,0,0,0,0,1,0,0,0,0
"@dr_lionfish","phd marine ecologist researching invasive lionfish",0,0,0,1,0,0,0,0,0,0,0
"@katekuntze","http tco xcppauwfmm",0,0,0,0,0,0,0,0,0,0,1
"@adelaidegoodeve","ucl physical geographer with a curiosity for the polar regions chasing the dream of working in the antarctic not even cfs me can stop me",0,0,0,1,0,0,0,0,0,0,0
"@ja_dianes","about software photography wine",0,0,0,0,0,0,0,0,0,0,1
"@debbie_tann","ecologist nature lover gardener foodie environmentalist businesswoman hantsiwwildlife ceo hantswightlnp chair heritagelottery committee own views",0,0,0,1,0,0,0,0,0,0,0
"@jossblandhawrho",NA,0,0,0,0,0,0,0,0,0,1,0
"@deaffreedom","a page about sonar underwater sound marine mammals the harm that can result when they meet",0,0,0,0,0,0,0,0,0,0,1
"@ikertzeko","sc un sser hum anormal ezohizko gizakia",0,0,0,0,0,0,0,0,0,0,1
"@davidedjensen","head of uneps environmental cooperation for peacebuilding programme comanager of the knowledge platform http tco z7zhieuk7q",0,0,0,0,0,0,0,0,0,0,1
"@_plantfish_","a research project about aquatic plants fish interactions between them",0,0,0,0,0,1,0,0,0,0,0
"@kathrynbtrainor","profitabiity strategist beloved confidante connector writer strategic planner designer mom follow bigbusinesszoo too",0,0,1,0,0,0,0,0,0,0,0
"@dralibrowne","antipodean in the uk working at manchestersci geographyuom currently into water drought dirt cleanliness everyday practice mixing methods",0,0,0,0,0,0,0,0,0,0,1
"@fscdalefort","educational field centre ks2 ks3 gcse a level unis adults ecology marine biology geography professional training family leisure learning courses",0,1,0,0,0,0,0,0,0,0,0
"@cliotropic","history of us birth certificates their uses instructor digital history fiu brandeisu smithcollege alum all opinions mine alone pronouns they",0,0,0,0,0,0,0,0,0,0,1
"@iotasigmapi","iota sigma pi is a national honor society for women in chemistry founded in 1902 organized at the national level in 1916",0,0,0,0,0,1,0,0,0,0,0
"@charleendadams","novice cancer epidemiologist",0,0,0,1,0,0,0,0,0,0,0
"@brucehungate",NA,0,0,0,0,0,0,0,0,0,1,0
"@hpofsd","coping with physical emotional problems author health psychology for everyday life http tco pywrwgeoky",0,0,0,0,0,0,1,0,0,0,0
"@b_hoe","live green",0,0,0,0,0,0,0,0,0,0,1
"@kjnorthcutt1",NA,0,0,0,0,0,0,0,0,0,1,0
"@heysuccess","the global hub for all student global opportunities enjoy the world of unlimited opportunities",0,1,0,0,0,0,0,0,0,0,0
"@brocansky","believer in the potential of humanized online learning to inspire transform highered et4online chair 2015 tliatci team member views are my own",0,0,0,0,0,0,0,0,0,0,1
"@allaboutsnakes",NA,0,0,0,0,0,0,0,0,0,1,0
"@casualstarfish","graphic tees sun shirts straw hats photography inspirational blog articles all created by native florida artist dean dietrich",1,0,0,0,0,0,0,0,0,0,0
"@adhayward18","postdoc interested in lifehistory evolution hostparasite ecology i work on wild soay sheep preindustrial humans asian elephants",0,1,0,0,0,0,0,0,0,0,0
"@3dosteology","using 3d scans to augment osteology teaching resources",0,0,0,0,1,0,0,0,0,0,0
"@feetwet_vanisle","i tweet on business account this one is for all my personal followings ",0,0,0,0,0,0,0,0,0,0,1
"@erikabeatty","an adventure is only an inconvenience rightly considered gk chesterton",0,0,0,0,0,0,0,0,0,0,1
"@ecca2015","the official twitter account of the european climate change adaptation conference ecca 2015 1214 may 2015 follow us for the latest news developments",0,0,0,0,0,1,0,0,0,0,0
"@dday247","dad husband aspiring knowitall all things astro geo history gis archeology fan of raiseyourvox tolkien",0,0,0,1,0,0,0,0,0,0,0
"@h_e_robins","passionate about all critters all eggs are in conservation basket halfearth rewilding oh yes",0,0,0,0,0,0,0,0,0,0,1
"@judithwb","studying for a career change into marine biology passionate about the environment oceans human rights",0,1,0,0,0,0,0,0,0,0,0
"@edmondseats",NA,0,0,0,0,0,0,0,0,0,1,0
"@erleellis","landscape ecology anthromes anthropocene geography environmental systems umbc landscape harvardgsd globalyzer ecosynth",0,0,0,1,0,0,0,0,0,0,0
"@jamesdalitz","mathematics study groups",0,0,0,0,0,1,0,0,0,0,0
"@405oceandrive",NA,0,0,0,0,0,0,0,0,0,1,0
"@freyagarry","physical oceanographer climate scientist postgrad researcher at uos nocs otherwise likely to be cycling occasional divemaster oboist general adventurer",0,0,0,1,0,0,0,0,0,0,0
"@charlesjolyb","phd student in bioinformatics laval university",0,1,0,0,0,0,0,0,0,0,0
"@atyidean","freshwater biologist",0,0,0,1,0,0,0,0,0,0,0
"@_starkman","science photographer its better to light a candle than curse the darkness eleanor roosevelt",0,0,0,0,0,0,1,0,0,0,0
"@jwaskris",NA,0,0,0,0,0,0,0,0,0,1,0
"@africanconsexp","ace organise opportunities to work with wildlife in africa volunteering at conservation projects during a gap year university or career break abroad",0,0,0,0,0,0,0,0,0,0,1
"@hetmilieu","associate professor rutgers university new brunswick nj usa bioaerosols bioremediation bioenergy",1,0,0,0,0,0,0,0,0,0,0
"@burmzwie","phd studentunimelb interested in quantitative ecology theory behind good environmental decisions aquatic ecosystems gliding",0,1,0,0,0,0,0,0,0,0,0
"@beardogs4thewin","i am ah rapper from the seven great pyramides of da world i luv polka dotz",0,0,0,0,0,0,0,0,0,0,1
"@jamesrryan","associate professor of historical cultural geography uniofexeter photography exploration reaktionbooks tweets own",1,0,0,0,0,0,0,0,0,0,0
"@jerninn",NA,0,0,0,0,0,0,0,0,0,1,0
"@brainstromca","love learning also love to laugh huge fan of all the classics academic comedic alike ",0,0,0,1,0,0,0,0,0,0,0
"@defernandorasta",NA,0,0,0,0,0,0,0,0,0,1,0
"@insectsoup","biodiversity management with metabarcoding mutualisms game theory proper football baseball also dogs",0,0,0,0,0,0,0,0,0,0,1
"@dhuryi","pienso en innovacin para los socioecosistemas",0,0,0,0,0,0,0,0,0,0,1
"@jesch30","content strategist illustrator unitedwaygp lubrarian sketchnoter hsbars filter",0,0,0,0,0,0,0,0,0,0,1
"@drjessicahamer","girls in physics advocate stem occasional teacher all views are my own",0,0,0,0,1,0,0,0,0,0,0
"@cmristaino","author the little girl is me a memoir being attacked in front of my children led to a quest to confront violence discrimination",0,0,0,0,0,0,1,0,0,0,0
"@janechafer","loves working in higher education mum of 3 young ladies tweeting in personal capacity",0,0,0,0,0,0,0,0,0,0,1
"@jimmiekamau06","love the out doors swimming hiking movies i love the non drinking non smoking sections of life",0,0,0,0,0,0,0,0,0,0,1
"@citizensclimate","citizens climate lobby creating the political will for a livable world tweets by steve valk",0,0,0,0,0,0,0,0,0,0,1
"@fran_humber","conservation programmes manager blueventures grantee with saveourseas phd student uniofexeter",0,1,0,0,0,0,0,0,0,0,0
